 name	 vol(cu.um)	 len(um)	 <r>_vl(um)	 <r>_obs(um)	 num_adj	 adj...
0.1	305.995	30.5797	1.7847	1.56479	2	1.1	2.1
1.1	199.097	18.6742	1.8422	1.40813	4	0.1	2.1	3.1	4.1
2.1	430.264	44.7039	1.75033	1.46222	4	0.1	1.1	5.1	6.1
3.1	350.091	27.1961	2.02424	1.62392	4	1.1	4.1	7.1	8.1
4.1	216.468	26.9354	1.59941	1.41813	2	1.1	3.1
5.1	432.937	47.1019	1.71048	1.40884	4	2.1	6.1	9.1	10.1
6.1	757.639	83.2293	1.70223	1.43666	2	2.1	5.1
7.1	34.0737	12.9163	0.916358	0.835194	2	3.1	8.1
8.1	3.34056	0.492	1.47012	0.164	2	7.1	3.1
9.1	353.431	29.6881	1.94664	1.60323	4	5.1	10.1	11.1	12.1
10.1	1020.88	149.575	1.47395	1.32474	2	5.1	9.1
11.1	279.939	9.75349	3.02257	2.2639	4	13.1	14.1	9.1	12.1
12.1	233.171	29.1155	1.59662	1.87126	2	11.1	9.1
13.1	4.00867	0.5	1.5975	1.09867	4	15.1	16.1	14.1	11.1
14.1	414.452	48.5343	1.64869	1.45459	2	13.1	11.1
15.1	562.773	48.9794	1.91243	1.69352	4	17.1	18.1	13.1	16.1
16.1	609.541	26.12	2.72546	2.31927	4	15.1	13.1	19.1	20.1
17.1	37.4143	1.648	2.68822	1.31906	4	21.1	22.1	15.1	18.1
18.1	22.7158	1.648	2.09465	1.41835	2	17.1	15.1
19.1	447.635	37.0654	1.96066	1.68809	4	20.1	16.1	23.1	24.1
20.1	296.642	17.3915	2.33009	1.95952	4	25.1	26.1	19.1	16.1
21.1	36.0781	1.71987	2.58403	1.35817	4	27.1	28.1	22.1	17.1
22.1	132.286	15.5297	1.64665	1.32761	4	21.1	17.1	29.1	30.1
23.1	173.709	24.8831	1.49068	1.41387	4	19.1	24.1	31.1	32.1
24.1	217.805	17.5571	1.98716	1.54379	4	33.1	34.1	19.1	23.1
25.1	69.4837	2.38199	3.04717	1.89386	4	35.1	36.1	20.1	26.1
26.1	628.694	50.6468	1.98778	1.74316	4	37.1	38.1	25.1	20.1
27.1	402.204	52.3697	1.56354	1.28345	2	28.1	21.1
28.1	267.245	41.5592	1.43069	1.22992	2	27.1	21.1
29.1	332.72	48.6354	1.47567	1.27237	3	22.1	30.1	39.1
30.1	33.4056	5.82174	1.35148	1.07713	2	22.1	29.1
